"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1.824452667E0;-6.712620258E-1;3.935160041E-1;2.161200047E0
1.829244669E0;-8.419529796E-1;4.284780025E-1;1.860041976E0
1.834036744E0;-8.389970064E-1;4.691439867E-1;2.294660091E0
1.838828985E0;-8.467590213E-1;6.448510289E-1;2.447304964E0
1.843621293E0;-9.727249742E-1;6.774500012E-1;2.624567032E0
1.848413295E0;-9.152529836E-1;6.481329799E-1;2.505688906E0
1.853205357E0;-9.040820003E-1;7.699450254E-1;1.927883983E0
1.857997585E0;-1.153300047E0;1.005566955E0;1.472934008E0
1.862789664E0;-1.071012020E0;1.296432018E0;1.143177032E0
1.867581888E0;-7.565749884E-1;1.340226054E0;1.203907967E0
1.872373967E0;-6.173570156E-1;1.438159943E0;7.670419812E-1
1.877166196E0;-7.803500295E-1;1.664638042E0;5.793460011E-1
1.881958256E0;-6.748459935E-1;1.702672958E0;4.632959962E-1
1.886750485E0;-4.640510082E-1;1.698915005E0;3.899829984E-1
1.891542487E0;-3.339650035E-1;1.713328958E0;3.114059865E-1
1.896334807E0;-3.545959890E-1;1.692968011E0;7.425899804E-2
1.901126809E0;-3.037230074E-1;1.639521003E0;3.412100077E-1
1.905918886E0;-2.976509929E-1;1.601567984E0;7.218440175E-1
1.910711105E0;-3.370470107E-1;1.504814982E0;1.029471040E0
1.915503184E0;-4.604960084E-1;1.328073978E0;1.338199973E0
1.920295413E0;-5.868120193E-1;1.224161029E0;1.585930943E0
1.925087482E0;-6.086140275E-1;1.081632972E0;1.779698014E0
1.929879710E0;-6.231880188E-1;7.805060148E-1;2.001559019E0
1.934671789E0;-5.275009871E-1;4.305160046E-1;2.251648903E0
1.939464023E0;-3.076629937E-1;2.188600041E-2;2.611489058E0
1.944256025E0;-1.534049958E-1;-2.042530030E-1;2.949682951E0
1.949048100E0;4.025999922E-3;-2.845219970E-1;3.288084984E0
1.953840331E0;2.792010009E-1;-5.066930056E-1;3.327595949E0
1.958632410E0;5.632410049E-1;-8.426870108E-1;3.226366043E0
1.963424639E0;7.642710209E-1;-1.314437985E0;2.574959993E0
1.968216722E0;4.678440094E-1;-1.186699986E0;3.003632069E0
1.973008951E0;3.538750112E-1;-9.902930260E-1;3.413372040E0
1.977800953E0;-2.676469982E-1;-1.306655049E0;3.380518913E0
1.982593013E0;-1.417300012E-2;-1.579607010E0;3.474792957E0
1.987385244E0;7.130140066E-1;-1.240337014E0;4.517941952E0
1.992177323E0;1.288936019E0;-1.186568022E0;4.130850792E0
1.996969571E0;1.486718059E0;-1.191437960E0;3.232882977E0
2.001761650E0;1.718374014E0;-1.149320960E0;2.680861950E0
2.006553878E0;2.169574022E0;-1.130462050E0;1.855456948E0
2.011345948E0;1.890789032E0;-1.229452014E0;1.214990020E0
2.016137948E0;2.072154045E0;-1.340931058E0;4.460180104E-1
2.020930177E0;2.466517925E0;-1.413856030E0;3.436600044E-2
2.025722256E0;2.464004993E0;-1.514600992E0;-4.201200008E-1
2.030514485E0;2.235897064E0;-1.392179012E0;-9.530910254E-1
2.035306564E0;2.089945078E0;-1.087664962E0;-1.353579998E0
2.040098797E0;2.095415115E0;-1.024008036E0;-1.830165982E0
2.044890876E0;2.168952942E0;-1.099223971E0;-2.088907003E0
2.049683104E0;2.247088909E0;-1.221806049E0;-2.390840054E0
2.054475198E0;2.215054989E0;-1.309697986E0;-2.583807945E0
2.059267198E0;2.138422012E0;-1.279314041E0;-2.698157072E0
2.064059427E0;2.086451054E0;-1.295730948E0;-2.829696894E0
2.068851720E0;1.989786983E0;-1.291847944E0;-2.942555904E0
2.073643722E0;1.772228003E0;-1.178966999E0;-3.005696058E0
2.078435799E0;1.371477008E0;-9.090279937E-1;-3.083837986E0
2.083228042E0;9.859219790E-1;-5.964660048E-1;-3.093338013E0
2.088020121E0;7.585070133E-1;-3.487089872E-1;-3.137198925E0
2.092812350E0;5.477970243E-1;-1.010209993E-1;-3.153196096E0
2.097604429E0;3.561390042E-1;1.203730032E-1;-3.103068113E0
2.102396658E0;2.263599932E-1;3.275609910E-1;-3.037120104E0
2.107188660E0;1.078379974E-1;4.465529919E-1;-2.962594032E0
2.111980754E0;2.443699911E-2;5.084400177E-1;-2.946511984E0
2.116772985E0;-3.545099869E-2;5.371429920E-1;-2.912292957E0
2.121565064E0;-7.182099670E-2;5.520150065E-1;-2.749875069E0
2.126357278E0;-5.989000201E-3;5.052139759E-1;-2.538244963E0
2.131149357E0;1.976300031E-2;3.786250055E-1;-2.294056892E0
2.135941357E0;6.107800081E-2;2.703000009E-1;-1.972239017E0
2.140733687E0;8.887699991E-2;1.460749954E-1;-1.759245992E0
2.145525689E0;6.097399816E-2;1.264030039E-1;-1.647343993E0
2.150317918E0;7.121499628E-2;-6.573999673E-2;-1.435719013E0
2.155110006E0;1.329330057E-1;-1.554359943E-1;-1.198318958E0
2.159902234E0;2.265380025E-1;-2.605440021E-1;-1.090505958E0
2.164694313E0;3.047100008E-1;-4.052740037E-1;-9.997010231E-1
2.169486537E0;3.416349888E-1;-4.897300005E-1;-9.209100008E-1
2.174278539E0;3.711310029E-1;-5.096910000E-1;-8.204370141E-1
2.179070845E0;3.836280107E-1;-5.014259815E-1;-7.484260201E-1
2.183862924E0;3.484280109E-1;-4.914740026E-1;-6.186640263E-1
2.188654924E0;2.991940081E-1;-4.658179879E-1;-5.172389746E-1
2.193447153E0;2.573519945E-1;-4.606800079E-1;-4.416379929E-1
2.198239227E0;2.372310013E-1;-5.213909745E-1;-3.416450024E-1
2.203031455E0;3.385759890E-1;-4.930230081E-1;-3.797410131E-1
2.207823534E0;3.180379868E-1;-4.024119973E-1;-4.313490093E-1
2.212615534E0;2.213650048E-1;-2.690240145E-1;-5.849819779E-1
2.217407763E0;1.966889948E-1;-1.858530045E-1;-7.856870294E-1
2.222199842E0;3.561359942E-1;-9.302300215E-2;-1.019067049E0
2.226992067E0;4.109260142E-1;1.671000011E-2;-1.292426944E0
2.231784146E0;3.834869862E-1;1.534689963E-1;-1.409726024E0
2.236576375E0;3.332119882E-1;3.128260076E-1;-1.483574986E0
2.241368448E0;3.121730089E-1;4.020049870E-1;-1.528484941E0
2.246160448E0;2.462060004E-1;4.861130118E-1;-1.525472045E0
2.250952677E0;1.282529980E-1;5.198969841E-1;-1.541671991E0
2.255744756E0;1.181510016E-1;5.181980133E-1;-1.536486030E0
2.260536985E0;1.107079983E-1;5.050569773E-1;-1.459686041E0
2.265329064E0;1.985400021E-1;4.522190094E-1;-1.285025001E0
2.270121297E0;3.615950048E-1;3.165459931E-1;-1.287727952E0
2.274913376E0;4.998100102E-1;2.055500001E-1;-1.312142015E0
2.279705604E0;5.852130055E-1;9.522199631E-2;-1.322414041E0
2.284497669E0;6.921370029E-1;4.266500100E-2;-1.347152948E0
2.289289669E0;7.445110083E-1;7.637400180E-2;-1.271414995E0
2.294081898E0;7.472040057E-1;1.075000018E-1;-1.195673943E0
2.298873982E0;7.573680282E-1;9.312400222E-2;-1.139114976E0
2.303666211E0;7.273520231E-1;1.144220009E-1;-1.049008012E0
2.308458290E0;6.642209888E-1;2.139260024E-1;-1.040063977E0
2.313250271E0;5.990179777E-1;3.580529988E-1;-1.026062012E0
2.318042500E0;4.675999880E-1;4.678770006E-1;-9.639890194E-1
2.322834578E0;4.038209915E-1;6.721379757E-1;-9.110850096E-1
2.327626821E0;3.692570031E-1;8.656380177E-1;-7.955639958E-1
2.332418900E0;3.226859868E-1;9.769719839E-1;-7.396249771E-1
2.337211129E0;3.159900010E-1;1.068480968E0;-7.264580131E-1
2.342003203E0;2.183739990E-1;1.211629033E0;-7.416579723E-1
2.346795432E0;1.641030014E-1;1.356230974E0;-7.182379961E-1
2.351587511E0;2.173520029E-1;1.397166014E0;-7.711539865E-1
2.356379739E0;1.609620005E-1;1.554582000E0;-7.495920062E-1
2.361171741E0;7.638499886E-2;1.747182965E0;-7.062720060E-1
2.365963816E0;-7.786000147E-3;1.827046037E0;-6.581199765E-1
2.370756033E0;-9.406399727E-2;1.868494987E0;-6.147350073E-1
2.375548112E0;-1.395840049E-1;1.866842031E0;-6.048650146E-1
2.380340112E0;-2.611039877E-1;1.872413039E0;-5.567529798E-1
2.385132341E0;-3.007130027E-1;1.830013037E0;-5.206210017E-1
2.389924420E0;-3.045290112E-1;1.742885947E0;-3.530530035E-1
2.394716649E0;-3.350650072E-1;1.665964007E0;-1.976370066E-1
2.399508728E0;-2.611910105E-1;1.491832972E0;2.217599936E-2
2.404300728E0;-1.289380044E-1;1.189633012E0;2.249400020E-1
2.409093033E0;5.200299993E-2;8.975939751E-1;2.863920033E-1
2.413885264E0;2.269760072E-1;6.229410172E-1;4.435060024E-1
2.418677343E0;4.962140024E-1;3.056640029E-1;5.000360012E-1
2.423469343E0;7.811509967E-1;-1.609900035E-2;5.134649873E-1
2.428261586E0;9.227259755E-1;-2.400439978E-1;5.006589890E-1
2.433053665E0;1.007778049E0;-3.309360147E-1;6.150389910E-1
2.437845893E0;1.123859048E0;-4.964109957E-1;7.223799825E-1
2.442638001E0;1.180228949E0;-5.902709961E-1;8.585199714E-1
2.447430001E0;1.201460004E0;-6.775619984E-1;1.004389048E0
2.452222230E0;1.185441971E0;-7.155500054E-1;1.112211943E0
2.457014314E0;1.220428944E0;-7.617409825E-1;1.158095002E0
2.461806543E0;1.168362975E0;-7.330080271E-1;1.182912946E0
2.466598622E0;9.986230135E-1;-4.817230105E-1;1.316228032E0
2.471390851E0;8.733779788E-1;-3.805649877E-1;1.500337005E0
2.476182930E0;7.558419704E-1;-1.997440010E-1;1.689870000E0
2.480974930E0;6.190199852E-1;7.235699892E-2;1.662371039E0
2.485767235E0;4.159820080E-1;3.614900112E-1;1.633252978E0
2.490559237E0;2.759549916E-1;6.130710244E-1;1.566439033E0
2.495351466E0;7.768000010E-3;9.613059759E-1;1.435524940E0
2.500143540E0;-2.876420021E-1;1.358693957E0;1.360054970E0
2.504935769E0;-5.976740122E-1;1.814735055E0;1.220298052E0
2.509727771E0;-7.879920006E-1;2.155229092E0;1.059118986E0
2.514519865E0;-9.345300198E-1;2.363749027E0;1.209087968E0
2.519312095E0;-1.051938057E0;2.449510098E0;1.250640035E0
2.524104174E0;-1.212697983E0;2.554327011E0;1.449368000E0
2.528896403E0;-1.300124049E0;2.486921072E0;1.556193948E0
2.533688482E0;-1.316663980E0;2.386324883E0;1.647662997E0
2.538480711E0;-1.322021008E0;2.271756887E0;1.836248994E0
2.543272718E0;-1.170212030E0;2.016289949E0;2.004642010E0
2.548064793E0;-1.024018049E0;1.653313041E0;2.315701962E0
2.552857024E0;-9.434670210E-1;1.376047015E0;2.563813925E0
2.557649107E0;-7.040690184E-1;1.107926965E0;2.749006987E0
2.562441335E0;-4.965440035E-1;7.385169864E-1;2.947949886E0
2.567233337E0;-2.726550102E-1;3.054240048E-1;3.211184025E0
2.572025417E0;-3.230199963E-2;-1.085100025E-1;3.491205931E0
2.576817648E0;4.010799900E-2;-4.872789979E-1;3.682979107E0
2.581609727E0;1.506849974E-1;-7.546460032E-1;3.822551012E0
2.586401956E0;2.396630049E-1;-8.964610100E-1;3.945918083E0
2.591193958E0;2.899810076E-1;-1.017810941E0;3.997922897E0
2.595986033E0;3.589639962E-1;-1.140113950E0;4.038381100E0
2.600778254E0;4.013620019E-1;-1.380828977E0;3.684247017E0
2.605570332E0;4.496859908E-1;-1.706697941E0;3.821410894E0
2.610362561E0;3.565909863E-1;-1.780540943E0;4.392672062E0
2.615154645E0;2.845459878E-1;-1.870533943E0;4.203492165E0
2.619946874E0;3.992229998E-1;-2.126915932E0;3.447525978E0
2.624738876E0;4.880099893E-1;-2.660625935E0;3.020366907E0
2.629530951E0;5.380380154E-1;-2.921466112E0;2.625271082E0
2.634323182E0;5.831369758E-1;-3.004966021E0;1.807312965E0
2.639115261E0;4.720489979E-1;-3.125875950E0;1.696146965E0
2.643907489E0;2.990669906E-1;-3.116430044E0;1.669304013E0
2.648699491E0;1.591019928E-1;-3.103682995E0;1.415657997E0
2.653491566E0;6.873700023E-2;-2.863249063E0;1.024088979E0
2.658283797E0;-9.775699675E-2;-2.654025078E0;2.863470018E-1
2.663075876E0;-5.576649904E-1;-2.287727118E0;-1.629209965E-1
2.667868105E0;-9.763020277E-1;-1.879076004E0;-6.110569835E-1
2.672660170E0;-1.276041031E0;-1.430237055E0;-9.670540094E-1
2.677452170E0;-1.647611022E0;-9.486309886E-1;-1.424772978E0
2.682244399E0;-2.104723930E0;-5.055260062E-1;-1.701931953E0
2.687036473E0;-2.447592974E0;-7.177799940E-2;-2.093080997E0
2.691828701E0;-2.728687048E0;2.293249965E-1;-2.361692905E0
2.696620780E0;-2.831577063E0;3.559490144E-1;-2.501061916E0
2.701413013E0;-2.805468082E0;4.213840067E-1;-2.607213974E0
2.706205015E0;-2.744035006E0;4.890519977E-1;-3.027810097E0
2.710997321E0;-2.632419109E0;5.114889741E-1;-3.032931089E0
2.715789352E0;-2.499703884E0;5.027269721E-1;-2.691716909E0
2.720581429E0;-2.261935949E0;2.508319914E-1;-3.063129902E0
2.725373657E0;-2.132536888E0;7.395599782E-2;-3.311427116E0
2.730165659E0;-1.829699993E0;2.980699949E-2;-3.360215902E0
2.734957734E0;-1.608095050E0;8.507300168E-2;-2.431396961E0
2.739749965E0;-1.268596053E0;-9.972500056E-2;-2.124970913E0
2.744542025E0;-1.113795042E0;-3.422420025E-1;-2.802777052E0
2.749334254E0;-1.187445998E0;-2.893939912E-1;-1.927423954E0
2.754126333E0;-9.672430158E-1;-3.838900030E-1;-9.659469724E-1
2.758918557E0;-8.407689929E-1;-5.696380138E-1;-3.341900110E-1
2.763710636E0;-9.435179830E-1;-7.236009836E-1;2.127050012E-1
2.768502636E0;-1.460422993E0;-1.354311943E0;4.729050100E-1
2.773294879E0;-7.464619875E-1;-1.376773000E0;6.249629855E-1
2.778086958E0;-5.044450164E-1;-1.022789001E0;9.688180089E-1
2.782878958E0;-2.861250043E-1;-7.013469934E-1;1.004763007E0
2.787671167E0;1.829950064E-1;-8.858879805E-1;9.622700214E-1
2.792463246E0;-1.181880012E-1;-1.493077993E0;1.024608016E0
2.797255475E0;4.410049915E-1;-2.145560026E0;1.467041969E0
2.802047554E0;1.014425039E0;-2.749336004E0;1.576169968E0
2.806839782E0;8.392930031E-1;-2.297918081E0;1.685456991E0
2.811631784E0;3.160920143E-1;-1.478692055E0;1.991387963E0
2.816423859E0;2.400400043E-1;-1.208706975E0;2.197165012E0
2.821216090E0;-1.201739982E-1;-5.853819847E-1;2.330279112E0
2.826008169E0;-8.633299917E-2;-5.772609711E-1;2.403573036E0
2.830800393E0;5.063499883E-2;-8.208940029E-1;2.439558983E0
2.835592395E0;1.272870004E-1;-1.244411945E0;1.693853021E0
2.840384470E0;1.347859949E-1;-1.592373013E0;1.185722947E0
2.845176697E0;1.413299982E-2;-1.363168001E0;6.718099713E-1
2.849968776E0;-1.489039958E-1;-1.087532997E0;-1.325459927E-1
2.854761004E0;-3.417379856E-1;-8.295410275E-1;-1.155841947E0
2.859553083E0;-5.541409850E-1;-5.738999844E-1;-2.092633009E0
2.864345083E0;-7.569079995E-1;-1.989510059E-1;-2.841351032E0
2.869137312E0;-9.147459865E-1;9.723400325E-2;-3.694859028E0
2.873929391E0;-9.362279773E-1;2.455420047E-1;-4.603700161E0
2.878721620E0;-1.035555959E0;3.798170090E-1;-5.338797092E0
2.883513699E0;-1.103919983E0;3.939929903E-1;-5.821718216E0
2.888305699E0;-1.290506959E0;5.069199800E-1;-6.230024815E0
2.893097928E0;-1.628414035E0;7.457900047E-1;-6.233822823E0
2.897890006E0;-1.965157986E0;1.008023977E0;-6.096612930E0
2.902682220E0;-2.327554941E0;1.241055965E0;-5.691537857E0
2.907474299E0;-2.656713963E0;1.408983946E0;-5.806218147E0
2.912266299E0;-3.008271933E0;1.538231015E0;-6.031558037E0
2.917058542E0;-3.067148924E0;1.846380949E0;-5.725985050E0
2.921850621E0;-2.977315903E0;2.200823069E0;-5.580976963E0
2.926642850E0;-2.814481020E0;2.616774082E0;-6.249602795E0
2.931434925E0;-1.755004048E0;2.375082970E0;-6.764527798E0
2.936226925E0;-9.423879981E-1;1.088721037E0;-7.894127846E0
2.941019153E0;-9.041389823E-1;6.221420169E-1;-7.064826012E0
2.945811208E0;-2.499630004E-1;3.894900158E-2;-5.708053112E0
2.950603437E0;2.254959941E-1;-4.457570016E-1;-4.401865959E0
2.955395439E0;1.135050058E0;-1.070009947E0;-3.455957890E0
2.960187514E0;1.259768009E0;-1.430377007E0;-2.457926989E0
2.964979745E0;1.054563046E0;-1.457052946E0;-1.550361991E0
2.969771824E0;1.329769015E0;-1.418050051E0;-8.199890256E-1
2.974564053E0;1.700860977E0;-1.542364955E0;-2.153809965E-1
2.979356132E0;1.873108029E0;-1.535545945E0;1.057374954E0
2.984148132E0;1.760612965E0;-1.640254974E0;1.156862020E0
2.988940359E0;8.428670168E-1;-8.670079708E-1;4.215583801E0
2.993732438E0;6.766819954E-1;-6.285309792E-1;7.084546089E0
2.998524667E0;8.754879832E-1;-9.434750080E-1;4.849422932E0
3.003316655E0;4.267230034E-1;-7.828590274E-1;3.731148958E0
3.008108730E0;8.230509758E-1;-4.551289976E-1;3.300591946E0
3.012900961E0;1.171514034E0;-7.205600291E-2;3.392399073E0
3.017693040E0;6.460350156E-1;5.341039896E-1;3.029623985E0
3.022485268E0;7.395499945E-2;8.879489899E-1;2.470298052E0
3.027277270E0;-5.701779723E-1;1.158555984E0;2.075295925E0
3.032069345E0;-1.018911958E0;1.349715948E0;2.085943937E0
3.036861576E0;-1.362512946E0;1.533743978E0;1.961107969E0
3.041653655E0;-1.814761043E0;1.734709978E0;1.985717058E0
3.046445884E0;-2.318007946E0;1.923190951E0;1.697958946E0
3.051237886E0;-2.637376070E0;1.927062035E0;1.478409052E0
3.056029961E0;-2.889775991E0;1.935801983E0;1.147349954E0
3.060822192E0;-3.052063942E0;1.782232046E0;8.229929805E-1
3.065614271E0;-2.988246918E0;1.715913057E0;4.419830143E-1
3.070406499E0;-2.923666954E0;1.582564950E0;4.447799921E-2
3.075198506E0;-2.808378935E0;1.414556026E0;-2.814390063E-1
3.079990581E0;-2.559293032E0;1.233757019E0;-7.106620073E-1
3.084782812E0;-2.317887068E0;1.170124054E0;-1.075886965E0
3.089574891E0;-1.921901941E0;1.213624954E0;-1.412804961E0
3.094367120E0;-1.383460999E0;1.060402989E0;-1.747854948E0
3.099159122E0;-1.064481974E0;9.704070091E-1;-2.356096029E0
3.103951197E0;-8.981969953E-1;9.674419761E-1;-2.216362000E0
3.108743428E0;-6.936050057E-1;1.071557045E0;-2.446083069E0
3.113535430E0;-6.461189985E-1;1.267042994E0;-2.267679930E0
3.118327489E0;-7.394289970E-1;1.501835942E0;-1.959146976E0
3.123119720E0;-7.379630208E-1;1.730842948E0;-1.472669005E0
3.127911799E0;-7.354480028E-1;1.867084980E0;-1.123919010E0
3.132704028E0;-6.152290106E-1;1.947901011E0;-1.024927020E0
3.137496107E0;-4.129570127E-1;1.985507011E0;-7.951319814E-1
3.142288107E0;-3.447090089E-1;2.086302042E0;-7.166000009E-1
3.147080322E0;-2.532089949E-1;2.223325968E0;-6.503210068E-1
3.151872401E0;-2.922390103E-1;2.433263063E0;-1.059809998E-1
3.156664629E0;-4.946910143E-1;2.561844110E0;4.260019958E-1
3.161456645E0;-7.240800261E-1;2.801234961E0;7.279109955E-1
3.166248951E0;-1.008834958E0;3.089169025E0;1.386978030E0
3.171040953E0;-1.766455054E0;3.449065924E0;2.470560074E0
3.175833025E0;-2.483166933E0;3.741503954E0;3.708642960E0
3.180625025E0;-2.927495003E0;3.796027899E0;4.706627846E0
3.185417254E0;-2.933186054E0;3.293243885E0;4.133629799E0
3.190209347E0;-3.216778994E0;2.900187969E0;5.509360790E0
3.195001576E0;-2.623903990E0;2.346200943E0;5.944341183E0
3.199793654E0;-2.019692898E0;1.932072997E0;6.132511139E0
3.204585883E0;-1.498561025E0;1.639562964E0;5.728789806E0
3.209377885E0;-9.907820225E-1;1.450448036E0;5.034440994E0
3.214169960E0;-5.108820200E-1;1.573672056E0;4.211835861E0
3.218962192E0;-1.504939944E-1;1.165372014E0;2.812309027E0
3.223754271E0;-1.006476998E0;2.785841942E0;4.302217960E0
3.228546500E0;-1.293766975E0;3.931644917E0;5.527069092E0
3.233338502E0;-1.172098994E0;3.696985006E0;4.225024223E0
3.238130577E0;-4.851000011E-1;2.542927980E0;2.190926075E0
3.242922807E0;-8.507700264E-2;1.643345952E0;1.444794059E0
3.247714823E0;6.815350056E-1;6.360440254E-1;6.870920062E-1
3.252506898E0;1.856827021E0;-4.399299920E-1;2.051820010E-1
3.257299129E0;2.941653013E0;-1.657809019E0;-1.533060074E-1
3.262091203E0;3.868541956E0;-2.886121988E0;-5.761089921E-1
3.266883432E0;4.376708031E0;-4.083304882E0;-1.056676030E0
3.271675434E0;4.587554932E0;-4.977972984E0;-1.302538037E0
3.276467509E0;4.569971085E0;-5.453980923E0;-1.247789025E0
3.281259740E0;4.568894863E0;-5.606338024E0;-1.321544051E0
3.286051819E0;4.491633892E0;-5.500067234E0;-1.378950953E0
3.290843819E0;4.323362827E0;-5.131990910E0;-1.543745041E0
3.295636047E0;3.854872942E0;-4.612230778E0;-1.694136024E0
3.300428126E0;3.227107048E0;-4.126117229E0;-1.522326946E0
3.305220350E0;2.552928925E0;-3.664361954E0;-1.315615058E0
3.310012352E0;1.921674967E0;-3.027506113E0;-9.033910036E-1
3.314804427E0;1.073210001E0;-2.178463936E0;-2.780799866E-1
3.319596658E0;3.396590054E-1;-1.398519993E0;7.182549834E-1
3.324388737E0;-3.195610046E-1;-8.276829720E-1;1.683529019E0
3.329180737E0;-9.761149883E-1;-6.433690190E-1;2.129757881E0
3.333972982E0;-1.445112944E0;-1.625369936E-1;2.874905109E0
3.338765060E0;-1.233189940E0;7.966200262E-2;2.904148102E0
3.343557289E0;-8.213549852E-1;5.099700019E-2;2.440592051E0
3.348349305E0;-3.359400034E-1;-1.869069934E-1;1.506948948E0
3.353141380E0;1.768050045E-1;-3.948200047E-1;3.418709934E-1
3.357933611E0;7.650840282E-1;-6.019709706E-1;-6.389060020E-1
3.362725709E0;1.269762039E0;-9.051989913E-1;-1.613327026E0
3.367517938E0;1.733621955E0;-1.040897965E0;-2.458730936E0
3.372309940E0;2.177148104E0;-1.075984955E0;-3.007416964E0
3.377102034E0;2.377387047E0;-1.062121034E0;-3.496834040E0
3.381894264E0;2.576248884E0;-1.010336041E0;-3.886734962E0
3.386686266E0;2.377644062E0;-9.030709863E-1;-4.144176006E0
3.391478327E0;2.081517935E0;-7.637000084E-1;-4.123469830E0
3.396270558E0;1.645041943E0;-5.920320153E-1;-3.942063093E0
3.401062637E0;1.123474956E0;-4.248110056E-1;-3.578038931E0
3.405854866E0;6.001819968E-1;-3.514660001E-1;-3.215289116E0
3.410646868E0;2.701199949E-1;-4.298189878E-1;-2.879769087E0
3.415438943E0;1.935099997E-2;-5.232089758E-1;-2.501926899E0
3.420231159E0;-2.081079930E-1;-5.235490203E-1;-2.156011105E0
3.425023237E0;-3.428109884E-1;-5.795300007E-1;-1.767685056E0
3.429815466E0;-5.265610218E-1;-7.001950145E-1;-1.376525044E0
3.434607468E0;-4.645960033E-1;-8.826069832E-1;-9.561489820E-1
3.439399543E0;-3.470300138E-1;-1.005326986E0;-6.928679943E-1
3.444191774E0;-2.192869931E-1;-1.018998981E0;-5.192090273E-1
3.448983776E0;-7.112699747E-2;-1.029397011E0;-3.823699951E-1
3.453775851E0;2.686600015E-2;-9.509469867E-1;-2.031860054E-1
3.458568082E0;1.017320007E-1;-9.319779873E-1;8.527400345E-2
3.463360161E0;1.440140009E-1;-8.562160134E-1;3.087039888E-1
3.468152161E0;1.922589988E-1;-7.510560155E-1;5.321829915E-1
3.472944389E0;3.111279905E-1;-6.033859849E-1;6.748399734E-1
3.477736468E0;3.532409966E-1;-4.359059930E-1;7.825019956E-1
3.482528697E0;4.314729869E-1;-3.212719858E-1;8.195239902E-1
3.487320776E0;4.338079989E-1;-2.122479975E-1;8.052279949E-1
3.492112776E0;4.086560011E-1;-4.969999939E-2;6.823340058E-1
3.496905005E0;4.282589853E-1;1.420689970E-1;5.706170201E-1
3.501697007E0;2.399169952E-1;3.651750088E-1;4.915609956E-1
3.506489087E0;-2.930499986E-2;6.528310180E-1;4.835470021E-1
3.511281318E0;-3.340159953E-1;8.091109991E-1;4.099430144E-1
3.516073397E0;-8.317869902E-1;1.120960951E0;4.288510084E-1
3.520865610E0;-1.084278941E0;1.304126978E0;4.732399881E-1
3.525657612E0;-1.169538975E0;1.428118944E0;3.062149882E-1
3.530449687E0;-1.131481051E0;1.410321951E0;1.764149964E-1
3.535241918E0;-1.049541950E0;1.296959996E0;-1.127289981E-1
3.540033997E0;-9.192759991E-1;1.215489984E0;-4.368959963E-1
3.544826226E0;-7.932670116E-1;1.197510004E0;-7.627580166E-1
3.549618228E0;-8.024970293E-1;1.181370974E0;-1.085850000E0
3.554410303E0;-6.201199889E-1;1.134526968E0;-1.368123055E0
3.559202305E0;-4.236010015E-1;1.050598979E0;-1.593112946E0
3.563994610E0;-2.676180005E-1;9.420859814E-1;-1.816153049E0
3.568786612E0;-9.700900316E-2;8.358809948E-1;-1.920161009E0
3.573578841E0;2.159499936E-2;7.293409705E-1;-2.120573044E0
3.578370843E0;1.080510020E-1;6.820150018E-1;-2.285660982E0
3.583162918E0;2.225109935E-1;7.224540114E-1;-2.372288942E0
3.587955149E0;2.719390094E-1;7.096880078E-1;-2.428502083E0
3.592747209E0;2.020819932E-1;7.580209970E-1;-2.588217020E0
3.597539209E0;1.571359932E-1;7.368220091E-1;-2.523914099E0
3.602331438E0;2.053900063E-2;7.562090158E-1;-2.357785940E0
3.607123498E0;4.439000040E-3;6.488190293E-1;-2.197552919E0
3.611915726E0;-1.061279997E-1;6.962370276E-1;-1.918393970E0
3.616707728E0;-1.293289959E-1;5.536209941E-1;-1.675886035E0
3.621500053E0;8.116000332E-3;3.640640080E-1;-1.417011976E0
3.626292055E0;-4.954000004E-3;3.890100121E-1;-1.339728951E0
3.631084132E0;1.160710007E-1;2.076719999E-1;-1.209609985E0
